Date,R_Open,R_High,R_Low,R_Close,R_Vol,N_Open,N_High,N_Low,N_Close,N_Vol,C_Open,C_High,C_Low,C_Close,C_Vol,FX_Open,FX_High,FX_Low,FX_Close,FX_Vol,RSI_14,RSI_7,EMA_12,EMA_26,SMA_20,SMA_50,MACD_MACD_12_26_9,MACD_MACDh_12_26_9,MACD_MACDs_12_26_9,BB_BBL_20_2.0_2.0,BB_BBM_20_2.0_2.0,BB_BBU_20_2.0_2.0,BB_BBB_20_2.0_2.0,BB_BBP_20_2.0_2.0,STOCH_STOCHk_14_3_3,STOCH_STOCHd_14_3_3,STOCH_STOCHh_14_3_3,ADX_ADX_14,ADX_ADXR_14_2,ADX_DMP_14,ADX_DMN_14,ATR_14,OBV,ROC_10,Target,R_return_1d,R_return_2d,R_return_3d,R_return_5d,R_return_10d,R_vol_5d,R_vol_20d,R_mom_10d,Nifty_return,Crude_return,FX_return
2019-08-30,557.18,561.16,546.22,558.54,24735240.0,10987.8,11042.6,10874.8,11023.25,628200.0,56.63,56.72,54.55,55.1,708268.0,71.68,71.98,71.38,71.68,0.0,50.98474217658994,48.78256759073629,560.1283992890594,556.4500377220179,549.1575,556.5368,3.67836156704152,1.2655191374771615,2.4128424295643587,494.4743849788075,549.1575,603.8406150211925,19.915275679998,0.5857897359757553,71.20014565562504,77.55149028860961,-6.351344632984578,20.06777276516128,21.117362771032987,20.97172210164017,25.610254851752497,15.026127154039475,465956678.0,-2.3053242846148576,539.69,0.005472547254725457,-0.011678522136107872,-0.02063789868667909,-0.021410049758217142,-0.023053242846148625,0.010028194316586006,0.027540377313630023,-0.023053242846148625,0.006845811678525493,-0.0283900546640804,-0.005549389567147456
2019-09-03,555.72,556.06,536.82,539.69,18730619.0,10960.95,10967.5,10772.7,10797.9,483000.0,55.0,55.24,52.84,53.94,970804.0,71.96,72.62,71.73,71.96,0.0,43.35851101247989,34.468571682041166,556.9840301676657,555.2085534463129,549.9,555.9702,1.7754767213527884,-0.5098925665692562,2.2853692879220446,496.2129512824562,549.9,603.5870487175438,19.526113372447284,0.4049118898887851,46.47310477807172,65.46782567541922,-18.9947208973475,19.947832800675247,20.396648496219843,18.873193896389857,27.37818020919095,15.504260928750936,447226059.0,-6.668396022481616,537.34,-0.03374870197300084,-0.028460846084608415,-0.045033089146052196,-0.04767870692241183,-0.06668396022481615,0.01673861881199265,0.02872078450995386,-0.06668396022481615,-0.020443154242170025,-0.021052631578947434,0.003906249999999778
2019-09-04,537.07,539.17,530.58,537.34,32949395.0,10790.4,10858.75,10746.35,10844.65,508800.0,53.92,56.58,53.84,56.26,682298.0,72.16,72.46,71.89,72.46,0.0,42.5049194251177,33.057747829440416,553.9618716803325,553.8849568947342,550.276,555.1842,0.0769147855983192,-1.7667636018589803,1.8436783874572995,497.0779769263246,550.276,603.4740230736753,19.33503299205321,0.3784165345572662,27.387338688118756,48.35352970727184,-20.966191019153086,20.202180657006654,20.134976711083965,18.0570427730202,29.15628326924703,15.047528005268727,414276664.0,-5.86194814295724,536.2,-0.004354351572198878,-0.037956099831704004,-0.03269126912691267,-0.057810664375514964,-0.058619481429572406,0.014753257587518971,0.028691892469572676,-0.058619481429572406,0.004329545559784709,0.043010752688172005,0.006948304613674239
2019-09-05,539.87,542.73,533.83,536.2,22995486.0,10860.95,10920.1,10816.0,10847.9,595700.0,55.95,57.76,55.75,56.3,712466.0,71.96,72.27,71.77,71.96,0.0,42.07221354075352,32.30930117806744,551.2292760372044,552.5749600877168,551.5120000000002,554.5288,-1.345684050512432,-2.5514899503757853,1.2058058998633532,501.02992163758125,551.5120000000002,601.9940783624191,18.306792368042373,0.3483422186971696,10.081894770970305,27.980779412386923,-17.898884641416622,20.110929076458834,20.02938093856704,19.011934025232385,27.88748984487705,14.608418862035244,391281178.0,-5.6915716898831965,546.89,-0.0021215617672236675,-0.006466675313606007,-0.03999713538869176,-0.051208550093782,-0.056915716898832014,0.015382620444598623,0.02745750840026332,-0.056915716898832014,0.0002996869424094495,0.0007109847138286884,-0.006900358818658581
2019-09-06,538.17,549.8,534.7,546.89,23186819.0,10883.8,10957.05,10867.45,10946.2,497200.0,56.19,56.95,54.83,56.52,714294.0,71.92,72.22,71.48,72.22,0.0,47.472286616379854,45.74715092207807,550.5616951084037,552.1538519330711,553.6190000000001,554.2392000000001,-1.592156824667427,-2.2383701796246243,0.6462133549571971,508.0790109100176,553.6190000000001,599.1589890899827,16.451743560095498,0.4261198768986932,19.006755215160577,18.825329558083208,0.1814256570773693,19.401490044592,19.80183535079933,21.06022890157869,25.833432792854097,14.643531800461291,414467997.0,-1.945350880338513,546.75,0.0199365908243192,0.017772732348233733,0.013340992050992151,-0.015499549954995473,-0.019453508803385144,0.019659304672532737,0.02744828296243683,-0.019453508803385144,0.009061661704108825,0.003907637655417462,0.003613118399110604
2019-09-09,546.06,551.59,542.71,546.75,11747929.0,10936.7,11028.85,10889.8,11003.05,412500.0,56.8,58.16,56.58,57.85,646993.0,71.64,71.71,71.49,71.67,0.0,47.40995372843522,45.60881127726128,549.9752804763416,551.7535666046955,556.142,553.6494,-1.7782861283538978,-1.939599586648876,0.1613134582949781,519.1947012026453,556.142,593.0892987973548,13.287001807939244,0.3729000453928653,25.91450618206221,18.334385389397696,7.580120792664513,18.588022677488468,19.34947587697365,21.02000306954529,24.68208730586737,14.2318509575712,402720068.0,-4.206671806013034,552.21,-0.00025599297847822555,0.019675494218575063,0.01751218967506607,-0.02110860457621655,-0.04206671806013029,0.019206497222143352,0.02702463469496778,-0.04206671806013029,0.005193583161279491,0.02353149327671611,-0.0076156189421212606
2019-09-11,546.89,554.72,546.89,552.21,12127900.0,11028.5,11054.8,11011.65,11035.7,687100.0,57.89,58.3,55.61,55.75,858772.0,71.87,72.18,71.59,71.86,0.0,50.15858660897155,52.18744827823852,550.3190834799814,551.7873764858292,557.977,553.1838,-1.4682930058478405,-1.303685171314255,-0.1646078345335855,526.249889162339,557.977,589.704110837661,11.372193060882807,0.4091155821040859,37.06444073837168,27.32856737853149,9.735873359840191,17.557259222869668,18.479374633730835,21.773798868483865,23.662748022965005,13.78457588917326,414847968.0,-2.5586278696334985,541.45,0.009986282578875239,0.00972773318217568,0.02985826184259599,0.02319850284422542,-0.025586278696335008,0.010163122513808567,0.025887491456563064,-0.025586278696335008,0.0029673590504453173,-0.036300777873811585,0.0026510394865355558
2019-09-12,552.48,554.92,539.37,541.45,11880005.0,11058.3,11081.75,10964.95,10982.8,551400.0,55.93,56.34,54.0,55.09,845977.0,71.56,71.83,70.86,71.56,0.0,45.15041457345429,40.83261043534485,548.9546090984458,551.0216448942863,559.056,552.681,-2.0670357958405248,-1.5219423690455514,-0.5450934267949734,531.6061073532927,559.056,586.5058926467074,9.820086948966589,0.1793065782333419,33.59563746807482,32.1915281295029,1.4041093385719208,17.178939040394702,17.883480858941585,20.03524449082234,25.63473919494711,13.910677611375167,402967963.0,-5.060405744244341,548.28,-0.019485340721826838,-0.009693644261545398,-0.00994715573515692,0.00764878847656969,-0.05060405744244345,0.014734703121879095,0.026369617052697268,-0.05060405744244345,-0.00479353371331237,-0.011838565022421421,-0.00417478430281093
2019-09-13,542.19,549.57,539.91,548.28,12947715.0,10986.8,11084.45,10945.75,11075.9,624300.0,55.15,55.68,54.44,54.85,599470.0,70.96,71.29,70.86,71.29,0.0,48.654913673067625,49.04316581370988,548.8508230833003,550.8185600873021,557.957,552.502,-1.9677370040018327,-1.1381148617654877,-0.8296221422363455,530.6361176069146,557.957,585.2778823930854,9.793185637275064,0.3229010348060875,34.651756747428706,35.103944984625066,-0.4521882371963599,16.827641728096523,17.192450475483096,19.01927770945364,24.33482775722812,13.607057781991234,415915678.0,-2.983331563860285,541.63,0.012614276479822495,-0.007116857717172964,0.0027983539094649235,0.022528907124207187,-0.02983331563860281,0.01526538283924119,0.014540705187870399,-0.02983331563860281,0.008476891138871734,-0.004356507533127663,-0.003773057574063654
2019-09-16,531.9,545.37,530.61,541.63,20547730.0,10994.85,11052.7,10968.2,11003.5,434500.0,61.48,63.38,58.77,62.9,1404916.0,70.98,71.65,70.98,71.02,0.0,45.59997278099429,42.36516112637626,547.739927224331,550.1379260067612,556.2235000000001,552.0498,-2.397998782430136,-1.2547013121550323,-1.1432974702751038,529.4081459732694,556.2235000000001,583.0388540267307,9.641934951231182,0.2278891044016678,27.34865741699449,31.86535054416601,-4.516693127171514,17.17923709905121,17.179088069722958,17.291956511365196,26.90472441231869,13.897267940420427,395367948.0,-2.4968496849684976,535.68,-0.012128839279200387,0.00033244066857496257,-0.019159377772948738,-0.009618021905684837,-0.02496849684968494,0.013861037480269787,0.014403378161647216,-0.02496849684968494,-0.006536714849357583,0.1467639015496809,-0.003787347454061063
2019-09-17,541.74,541.74,533.92,535.68,15640772.0,11000.1,11000.1,10796.5,10817.6,482000.0,61.96,62.59,58.46,59.34,993237.0,71.57,72.32,71.36,71.75,0.0,42.99855575740639,37.09285525690414,545.8845538052032,549.0669685247789,554.4215,551.3928000000001,-3.1824147195757178,-1.631293799440491,-1.5511209201352267,527.150925710022,554.4215,581.6920742899781,9.837488008664192,0.1563787069404038,23.68545089902372,28.56195502114897,-4.876504122125251,17.505718514937705,17.166680121517114,16.574533529882302,25.78847897235503,13.463177373247545,379727176.0,-4.092813406380924,539.37,-0.010985359008917617,-0.022980958634274518,-0.010656570320435987,-0.020246913580246995,-0.04092813406380924,0.014372885313130784,0.014474163250476223,-0.04092813406380924,-0.016894624437678862,-0.05659777424483303,0.010278794705716798
2019-09-18,539.04,544.12,535.57,539.37,14933909.0,10872.8,10885.15,10804.85,10840.65,519200.0,58.81,59.43,57.67,58.11,216961.0,71.48,71.71,71.08,71.71,0.0,45.09067105224775,42.28927753891272,544.8823147582488,548.3486745599805,552.4775,550.7736000000001,-3.4663598017317554,-1.5321911052772228,-1.9341686964545328,526.8663692988886,552.4775,578.0886307011114,9.271375106175867,0.244105401808145,18.364963877540625,23.133024064519613,-4.768060186978989,17.538410231088687,17.35882366506995,17.099058525074206,24.58735718379436,13.11223613230129,394661085.0,-0.0592932980044192,527.45,0.006888440860215228,-0.004172590144563615,-0.016250820748522576,-0.023252023686641032,-0.0005929329800441474,0.013668790292167011,0.01426798299115691,-0.0005929329800441474,0.002130786865848222,-0.02072800808897879,-0.0005574912891986861
2019-09-19,540.34,541.16,524.59,527.45,13766222.0,10845.2,10845.2,10670.25,10704.8,642600.0,58.2,59.54,58.01,58.13,112327.0,71.14,71.54,71.05,71.54,0.0,39.985223120720825,32.24949934123425,542.2004201800567,546.8006245925745,550.3100000000001,550.0868,-4.600204412517883,-2.13282857285068,-2.467375839667203,523.9027912553383,550.3100000000001,576.7172087446618,9.59721202400891,0.0671636441958065,13.170029097516949,18.40681462469376,-5.236785527176815,18.353036488109275,17.92937750152349,15.584152846589156,28.279764425613568,13.359219265708337,380894863.0,-1.8405478840212877,561.14,-0.022099857240854948,-0.015363649940262625,-0.026180233738899106,-0.025856496444731758,-0.01840547884021282,0.014409602277496946,0.014732438478284314,-0.01840547884021282,-0.012531536393112996,0.00034417484081927796,-0.002370659601171221
2019-09-20,531.43,568.09,525.33,561.14,48165560.0,10746.8,11381.9,10691.0,11274.2,1356800.0,58.65,59.1,57.79,58.09,576019.0,71.38,71.72,70.71,71.72,0.0,55.36716233848944,61.99826009141808,545.1142016908173,547.8628005486802,549.9390000000001,550.1742,-2.7485988578629303,-0.224978414556582,-2.5236204433063483,524.4177321714051,549.9390000000001,575.4602678285951,9.2814904302459,0.7194444271974977,37.33761964905244,22.95753754137,14.38008210768244,17.380275789133904,17.459343010111297,24.94802580601089,22.692537320380765,15.459275032443456,429060423.0,4.65124953375605,554.36,0.06387335292444773,0.040361903702467616,0.04752837514934294,0.02345516889180721,0.04651249533756041,0.03447067228159738,0.021124737030535534,0.04651249533756041,0.053191091846648275,-0.0006881128505075162,0.002516074923119893
2019-09-23,569.99,573.06,552.48,554.36,21610844.0,11542.7,11694.85,11471.35,11600.2,882800.0,59.25,59.39,57.37,58.64,526785.0,71.07,71.23,70.77,71.19,0.0,52.45349038310432,56.20398691479678,546.5366321999222,548.3440745821113,549.77,549.8766,-1.8074423821890375,0.5729424488938486,-2.3803848310828863,524.4220624736048,549.77,575.1179375263952,9.22128800276304,0.5905399106972785,50.91340108451822,33.80701661036254,17.106384474155682,16.812794966552897,17.582915727331084,24.87386499168471,20.584610418523777,15.825041101554634,407449579.0,1.3659053923092446,572.03,-0.012082546245143821,0.05101905393876183,0.027791682889296787,0.02350312944260846,0.013659053923092523,0.03446489036015729,0.02085851457175839,0.013659053923092523,0.02891557715846793,0.009468066792907459,-0.00738984941438936
2019-09-24,556.33,581.02,555.95,572.03,34958974.0,11590.7,11655.05,11539.2,11588.2,651700.0,58.44,58.49,56.69,57.29,591529.0,71.02,71.03,70.72,70.79,0.0,58.5723467606719,65.89538201647743,550.4586887845496,550.098587576029,549.8335000000001,549.9436000000001,0.3601012085206321,2.192388831682815,-1.8322876231621827,524.2588124523911,549.8335000000001,575.408187547609,9.302702562724518,0.9339544707766158,76.50372698686427,54.918249240144974,21.58547774671929,16.793263925404204,17.086769857269054,25.44559919928222,18.22307911510944,16.598966737157873,442408553.0,4.623685413808865,572.41,0.03187459412656035,0.01940692162383706,0.08451985970234133,0.0678576762246117,0.046236854138088646,0.03478666267092579,0.021442200751467272,0.046236854138088646,-0.0010344649230186187,-0.023021828103683473,-0.005618766680713483
2019-09-25,574.4,579.32,567.62,572.41,18192270.0,11564.85,11564.95,11416.1,11440.2,629100.0,56.7,57.02,55.55,56.49,563550.0,70.96,71.32,70.93,71.29,0.0,58.695453324427255,66.08368371431177,553.8358135869266,551.7512847926195,550.1185,549.9942000000001,2.0845287943071757,3.1334531339754865,-1.0489243396683112,523.6408444550349,550.1185,576.5961555449652,9.626164379116556,0.9209492785746046,76.74345029373823,68.05352612170691,8.689924172031326,16.775127958623276,16.793961462588086,24.136891112494148,17.28583685104064,16.2490405416466,460600823.0,3.658028648521383,580.13,0.0006643008233833125,0.03256006926906685,0.020084114481234705,0.06125665127834323,0.03658028648521383,0.03519984789540807,0.021370927109964303,0.03658028648521383,-0.01277161250237313,-0.013964042590329906,0.007063144511936681
2019-09-26,577.98,581.02,574.18,580.13,18350457.0,11469.85,11610.85,11466.35,11571.2,844500.0,56.69,56.84,55.41,56.41,599653.0,70.98,71.31,70.83,71.31,0.0,61.216910880175625,70.0085031506149,557.8810730350917,553.8534118450181,550.6095,550.2084000000001,4.0276611900736725,4.061268423793587,-0.0336072337199144,522.2574407783986,550.6095,578.9615592216014,10.298427187181256,1.0206059244103924,89.07791363931713,80.77503030663986,8.302883332677268,16.871902517891364,16.832583221647784,23.964869016146164,16.608862871435996,15.703394788671844,478951280.0,7.14378058915873,585.61,0.0134868363585543,0.014160096498435415,0.04648603795367623,0.0998767655701962,0.07143780589158721,0.029624752817840543,0.02152895735785589,0.07143780589158721,0.011450848761385357,-0.0014161798548416593,0.0002805442558562188
2019-09-27,578.2,588.27,574.4,585.61,19058663.0,11556.35,11593.6,11499.75,11512.4,650000.0,56.51,56.76,54.75,55.91,712966.0,70.95,71.21,70.37,71.21,0.0,62.94607403464017,72.63135824464467,562.1470617989238,556.20575170835,551.6329999999999,550.5714,5.941310090573779,4.779933859434955,1.1613762311388245,519.8072076792731,551.6329999999999,583.4587923207267,11.538755774482963,1.0337966083859649,92.99594916219708,86.27243769841748,6.723511463779602,17.43242957284771,17.10377876573549,25.765703038643935,15.552211517478051,15.572438018052429,498009943.0,6.80856496680529,595.99,0.009446158619619727,0.023060393773693733,0.023740013635648483,0.04360765584346149,0.06808564966805286,0.016255895920131092,0.021468098312482354,0.06808564966805286,-0.005081581858407125,-0.008863676653075747,-0.0014023278642547599
2019-09-30,586.03,597.55,584.04,595.99,25263770.0,11491.15,11508.25,11390.8,11474.45,756800.0,56.54,56.57,53.98,54.07,532522.0,70.5,70.88,70.38,70.5,0.0,66.03512500018648,77.06395541485504,567.3536676760125,559.1527330632871,553.6575,550.9916000000001,8.200934612725405,5.631646705269264,2.569287907456141,516.1515628559615,553.6575,591.1634371440385,13.548425567806271,1.06434398422609,97.36917705516184,93.14767995222536,4.221497102936496,18.489916889025967,17.680909703458667,28.45105058362645,14.579260699260372,15.425121016762969,523273713.0,10.036371692853058,583.75,0.01772510715322473,0.027338699946563683,0.041194248877552964,0.07509560574356011,0.10036371692853052,0.011512765319357816,0.021251084362396234,0.10036371692853052,-0.0032964455717312546,-0.03291003398318715,-0.009970509759865132
2019-10-01,598.11,600.35,578.56,583.75,17920384.0,11515.4,11554.2,11247.9,11359.9,1305400.0,54.28,54.84,53.05,53.62,589176.0,70.64,71.24,70.61,70.92,0.0,59.71345538678377,63.02198769078271,569.8761803412414,560.974752836377,554.918,551.2661999999999,8.901427504864387,5.065711677926597,3.8357158269377902,515.0980226810192,554.918,594.7379773189808,14.351661801916974,0.8620293372976982,90.59113586281136,93.65208736005675,-3.060951497245384,18.907817821236787,18.17012369704225,25.662466794106017,15.61525143098758,15.879755229851334,505353329.0,8.973640979689378,586.5,-0.020537257336532555,-0.003176175270231063,0.00623998069398235,0.020488435921192982,0.08973640979689379,0.015174978336387175,0.021924363396586172,0.08973640979689379,-0.009983049296480528,-0.00832254484926953,0.005957446808510625
2019-10-03,575.3,588.14,573.19,586.5,13524851.0,11322.25,11370.4,11257.35,11314.0,1017500.0,52.47,52.91,50.99,52.45,642466.0,71.14,71.42,70.87,71.14,0.0,60.62548300360275,64.70759347615996,572.4336910579735,562.8655118855343,557.2585000000001,551.7737999999999,9.568179172439272,4.585970676401185,4.982208496038087,515.740673125018,557.2585000000001,598.7763268749823,14.900742429225255,0.8521559556579327,85.88970942403527,91.28334078066948,-5.393631356634216,18.769348408483115,18.62963264875454,23.929509601539287,16.98638993808283,15.813344142004803,518878180.0,8.73797207853607,585.18,0.00471092077087798,-0.015923085957818106,0.0015197827905943928,0.02461522335388966,0.0873797207853606,0.015049522321462347,0.020202727497134417,0.0873797207853606,-0.004040528525779297,-0.02182021633718756,0.0031020868584319405
2019-10-04,590.46,594.35,583.28,585.18,14992253.0,11388.45,11400.3,11158.35,11174.75,928500.0,52.29,53.35,52.04,52.81,541104.0,71.02,71.25,70.76,71.02,0.0,59.92422741703419,63.09691591076791,574.3946616644391,564.5184369310502,559.6505000000001,552.3692000000001,9.87622473338888,3.9152129898806343,5.961011743508246,517.4575909050504,559.6505000000001,601.8434090949497,15.078306584180536,0.8025330623985781,79.92784230904604,85.46956253196423,-5.541720222918187,19.04853271472696,18.978175267981875,25.57322552978364,16.11842316633419,15.474533846147322,503885927.0,10.945113280879688,586.08,-0.0022506393861893015,0.0024496788008563364,-0.01813788821960105,0.008704945443262613,0.10945113280879681,0.014456012640539605,0.020160412518577427,0.10945113280879681,-0.012307760296977222,0.0068636796949475,-0.0016868147315154403
2019-10-07,585.18,590.86,582.32,586.08,10061584.0,11196.2,11233.85,11112.65,11126.4,733200.0,52.69,54.06,52.59,52.75,549019.0,70.82,71.09,70.82,70.82,0.0,60.26173480799424,63.813416110076886,576.1924060237561,566.1155897509724,562.1445,552.7024000000001,10.07681627278373,3.2926436234203877,6.784172649363343,519.8912801413785,562.1445,604.3977198586215,15.03286783331385,0.7832387694960029,80.95300950369584,82.25685374559238,-1.3038442418965417,19.208610642691973,18.988979525587546,24.53180428172221,15.919808201037435,14.97920999999394,513947511.0,4.444523648287425,592.63,0.0015379883112889292,-0.0007161125319692374,0.003991434689507578,0.0008025819231229914,0.04444523648287424,0.013832032992319065,0.020114059294420263,0.04444523648287424,-0.004326718718539624,-0.0011361484567317115,-0.0028161081385525977
2019-10-09,585.45,594.96,578.2,592.63,17588647.0,11152.95,11321.6,11090.15,11313.3,741100.0,52.57,53.74,52.31,52.59,632666.0,71.21,71.57,70.95,71.21,0.0,62.72229516935157,68.93465883860418,578.7212666354859,568.0796201397892,564.4315,553.2284000000001,10.641646495696705,3.085979077066689,7.555667418630016,520.7281992574997,564.4315,608.1348007425004,15.485776659346737,0.8226129322147245,83.65012319605768,81.51032500293319,2.139798193124492,18.92664474582657,18.98758873027677,22.58772387762024,16.606290776577477,15.106409285708656,531536158.0,6.903456237823793,609.63,0.011175948675948622,0.012731125465668791,0.010451832907075964,-0.005637678484538333,0.06903456237823802,0.011943114025758128,0.019857296158081156,0.06903456237823802,0.016797886108714355,-0.003033175355450224,0.005506918949449213
2019-10-10,592.74,612.43,590.95,609.63,35006390.0,11280.5,11293.35,11208.55,11234.55,562000.0,52.69,53.97,51.38,53.55,613944.0,71.11,71.41,70.88,71.41,0.0,68.22204969791387,78.25364487186437,583.4764563838727,571.1574260553605,567.5755,554.2230000000001,12.319030328512213,3.810690327905757,8.508340000606456,520.3248311771094,567.5755,614.8261688228906,16.650002976834124,0.945014864843846,89.26217166150866,84.62176812042071,4.640403541087949,19.78448771868708,19.496549180689527,28.3795005152486,14.969011381810532,15.561665765300887,566542548.0,6.573081831372485,605.09,0.028685689215868226,0.04018222768222768,0.041782015790013505,0.04433404710920774,0.06573081831372485,0.012172262074863723,0.020557090840577923,0.06573081831372485,-0.00696083370899736,0.01825442099258412,0.002808594298553624
2019-10-11,610.06,610.91,597.91,605.09,16597126.0,11257.7,11362.9,11189.4,11305.05,737800.0,53.88,54.93,53.64,54.7,467643.0,71.2,71.2,70.76,70.98,0.0,65.4451314156276,71.56487616439438,586.8016169401999,573.6709500512596,570.2195000000002,555.3722,13.130666888940254,3.697861510667039,9.432805378273216,520.7243721270685,570.2195000000002,619.7146278729318,17.36002640138812,0.8522619447465875,92.73173898208232,88.54801127988289,4.183727702199434,20.581056193486127,19.75385046965635,26.66593492846398,14.065176490203626,15.378689639207968,549945422.0,5.709194458517508,607.51,-0.0074471400685661715,0.02102492280174828,0.03243584493584484,0.031696504688832006,0.05709194458517497,0.01422726131445203,0.020732628299147654,0.05709194458517497,0.0062752847243547905,0.021475256769374562,-0.006021565607057688
2019-10-14,610.61,610.61,604.31,607.51,13394275.0,11335.9,11420.45,11290.05,11341.15,587600.0,54.9,54.9,52.77,53.59,467643.0,70.92,71.25,70.73,70.91,0.0,66.23410204537109,73.00006995027599,589.987522026323,576.177546343759,573.5225,556.7272,13.80997568256396,3.5017362434325943,10.308239439131365,523.2996333795161,573.5225,623.745366620484,17.51382609068832,0.8383667867550373,93.3928172771182,91.79557597356973,1.597241303548472,21.320726920085235,20.55260731938616,25.85130504572017,13.63549295929712,14.730211807835977,563339697.0,4.719631806664023,610.26,0.003999405047182991,-0.0034775191509603953,0.025108415031301234,0.03815919887897756,0.04719631806664015,0.013541804991588958,0.019935507941575878,0.04719631806664015,0.0031932631876905315,-0.020292504570383896,-0.0009861932938857176
2019-10-15,609.52,612.87,605.85,610.26,9672791.0,11360.85,11462.35,11342.1,11428.3,527400.0,53.51,53.79,52.39,52.81,511249.0,71.23,71.58,71.12,71.45,0.0,67.15193447888191,74.6934428460023,593.106364791504,578.7021725405176,576.6215,558.1626,14.404192250986398,3.276762249484026,11.127430001502372,525.3195421939199,576.6215,627.92345780608,17.793980212697605,0.8278481118318388,92.92689422701024,93.01715016207024,-0.09025593506,22.1507283622143,21.36589227785021,26.07559208921546,13.15330146839442,14.179482392990549,573012488.0,4.209286043612639,613.93,0.004526674458033675,0.008544183509890946,0.0010334137099552443,0.041257166257166134,0.04209286043612637,0.013271118432337074,0.01987530906866941,0.04209286043612637,0.007684405902399716,-0.014554954282515409,0.007615286983500225
2019-10-16,612.83,617.19,610.06,613.93,19403660.0,11464.95,11481.05,11411.1,11464.0,533500.0,52.92,53.74,52.52,53.36,451643.0,71.76,71.76,71.36,71.76,0.0,68.38694215374258,76.94477460344721,596.3100009774265,581.31164124122,580.2365000000001,559.9386,14.998359736206568,3.096743787763355,11.901615948443212,529.1274602083837,580.2365000000001,631.3455397916165,17.616623494597942,0.8296236843558028,93.54373985717932,93.28781712043592,0.2559227367434005,23.19146950814647,22.25609821411585,27.360857022686485,12.663478856848611,13.675947936348376,592416148.0,3.0101176194231347,624.73,0.006013830170746859,0.010567727280209382,0.014609396949214037,0.035941481193999536,0.03010117619423136,0.013181058507756837,0.019434952976294145,0.03010117619423136,0.0031238241908246867,0.01041469418670693,0.0043386983904829535
2019-10-17,615.11,625.85,613.77,624.73,16038940.0,11466.3,11599.1,11439.65,11586.35,797600.0,52.99,54.16,52.62,53.93,418422.0,71.35,71.62,71.07,71.62,0.0,71.75267443559505,82.33897254339813,600.682308519361,584.5278159640926,584.6890000000001,562.0609999999999,16.154492555268348,3.4023012854601085,12.75219126980824,534.4149489764773,584.6890000000001,634.9630510235229,17.196852009708685,0.8982273079731041,95.57040236795837,94.01367881738264,1.556723550575725,24.648267914426008,23.399498138320155,30.18114667663269,11.857785586228651,13.56195165518064,608455088.0,7.020128479657391,633.61,0.017591582102194137,0.02371120506013824,0.028345212424486954,0.024769122254482356,0.07020128479657384,0.008884148635316074,0.019132985585027896,0.07020128479657384,0.010672540125610697,0.010682158920539697,-0.0019509476031215334
2019-10-18,628.08,638.78,625.71,633.61,28121951.0,11580.3,11684.7,11553.15,11661.85,853400.0,54.09,54.62,53.35,53.78,174477.0,71.12,71.42,70.97,71.42,0.0,74.18621527947451,85.57619989640244,605.74810720869,588.1635333000858,589.4010000000001,564.2364,17.584573908604284,3.865906111036836,13.718667797567448,539.3464516920213,589.4010000000001,639.4555483079788,16.984887473207113,0.9416082203757796,94.47143032219516,94.52852418244429,-0.0570938602491253,26.59955746983585,24.895513488991163,34.74605536435057,10.982570528421215,13.59681225123916,636577039.0,8.032395566922425,632.62,0.014214140508699735,0.03205577183066488,0.03826237996919346,0.047133484275066584,0.08032395566922435,0.006216393660085628,0.019182876297292224,0.08032395566922435,0.006516288563697792,-0.00278138327461519,-0.002792516056967398
2019-10-22,637.48,642.78,627.79,632.62,27786502.0,11657.15,11714.35,11573.65,11588.35,867600.0,53.39,54.62,53.1,54.16,506573.0,71.11,71.11,70.76,71.11,0.0,73.4267247320802,83.5834780010174,609.8822445611993,591.4566049074868,594.6595000000001,566.2924,18.42563965371244,3.7655774849159904,14.660062168796449,550.2265968407658,594.6595000000001,639.0924031592344,14.943981609386324,0.9271665511474768,91.79701684905844,93.9462831797373,-2.14926633067887,28.573251915398107,26.61075991491206,34.11583748749076,10.124004848182848,13.696325661864936,608790537.0,8.106907276393597,622.89,-0.001562475339719982,0.012629455924959565,0.030443210137963694,0.04133265296044519,0.08106907276393605,0.00771266704212499,0.01798468604772324,0.08106907276393605,-0.006302602074284902,0.007065823726292164,-0.004340520862503583
2019-10-23,633.59,637.9,618.76,622.89,18446160.0,11596.2,11651.6,11554.4,11604.1,664200.0,54.3,56.07,53.62,55.97,620202.0,71.07,71.18,70.71,71.07,0.0,66.24819450675847,65.96937600207171,611.8834377056302,593.7850045439693,597.7470000000001,568.5206000000001,18.098433161660864,2.750696794291532,15.347736367369333,554.5568578011383,597.7470000000001,640.9371421988618,14.450977486749991,0.7910733644292395,82.9787364251384,89.74906119879732,-6.770324773658928,29.27294831905431,27.936252894445083,30.80446402426873,13.720630000414568,14.085159543160296,590344377.0,6.280712530712521,642.6,-0.015380481173532301,-0.016918924890705678,-0.0029452723576585127,0.020696096745649317,0.06280712530712518,0.013224085795886239,0.013493750306419671,0.06280712530712518,0.0013591236025836118,0.03341949778434272,-0.0005625087891999447
